holiday,temp,rain_1h,snow_1h,clouds_all,weather_main,weather_description,date_time,road_name,road_type,traffic_volume
,13.6,0.0,0.0,42,Haze,haze,12/02/2022 02:00,C3 District,Internal,178
,15.49,0.0,0.0,10,Clear,clear sky,12/02/2022 03:00,C3 District,Internal,211
,10.32,0.0,0.0,3,Clear,clear sky,12/02/2022 04:00,C3 District,Internal,208
,11.71,0.0,0.0,7,Clear,clear sky,12/02/2022 05:00,C3 District,Internal,306
,11.95,0.0,0.0,66,Clouds,scattered clouds,12/02/2022 06:00,C3 District,Internal,476
,6.99,0.0,0.0,53,Clouds,scattered clouds,12/02/2022 07:00,C3 District,Internal,624
,7.51,0.0,0.0,1,Clear,clear sky,12/02/2022 08:00,C3 District,Internal,694
,12.61,4.1,0.0,77,Rain,light rain,12/02/2022 09:00,C3 District,Internal,628
,7.33,0.0,0.0,13,Clear,clear sky,12/02/2022 10:00,C3 District,Internal,887
,7.96,0.0,0.0,8,Clear,clear sky,12/02/2022 11:00,C3 District,Internal,1006
,12.64,0.0,0.0,33,Clouds,scattered clouds,12/02/2022 12:00,C3 District,Internal,1052
,8.8,0.0,0.0,65,Clouds,few clouds,12/02/2022 13:00,C3 District,Internal,926
,13.92,0.0,0.0,1,Clear,clear sky,12/02/2022 14:00,C3 District,Internal,968
,12.44,0.0,0.0,7,Clear,clear sky,12/02/2022 15:00,C3 District,Internal,975
,16.98,0.0,0.0,5,Clear,clear sky,12/02/2022 16:00,C3 District,Internal,928
,17.08,0.0,0.0,39,Clouds,few clouds,12/02/2022 17:00,C3 District,Internal,994
,15.51,0.0,0.0,70,Clouds,scattered clouds,12/02/2022 18:00,C3 District,Internal,1044
,20.39,0.0,0.0,1,Clear,clear sky,12/02/2022 19:00,C3 District,Internal,1080
,16.47,0.0,0.0,13,Clear,clear sky,12/02/2022 20:00,C3 District,Internal,1199
,18.89,0.0,0.0,53,Clouds,broken clouds,12/02/2022 21:00,C3 District,Internal,873
,17.92,0.0,0.0,23,Clouds,scattered clouds,12/02/2022 22:00,C3 District,Internal,717
,14.31,5.8,0.0,71,Rain,moderate rain,12/02/2022 23:00,C3 District,Internal,452
,16.93,5.6,0.0,91,Rain,light rain,12/03/2022 00:00,C3 District,Internal,262
,14.9,0.0,0.0,37,Clouds,scattered clouds,12/03/2022 01:00,C3 District,Internal,286
,15.14,0.0,0.0,58,Clouds,scattered clouds,12/03/2022 02:00,C3 District,Internal,219
,14.09,0.0,0.0,10,Clear,clear sky,12/03/2022 03:00,C3 District,Internal,192
,13.05,0.0,0.0,9,Clear,clear sky,12/03/2022 04:00,C3 District,Internal,205
,13.71,0.0,0.0,8,Clear,clear sky,12/03/2022 05:00,C3 District,Internal,278
,10.09,0.0,0.0,69,Clouds,broken clouds,12/03/2022 06:00,C3 District,Internal,484
,9.17,0.0,0.0,61,Clouds,few clouds,12/03/2022 07:00,C3 District,Internal,704
,8.31,0.0,0.0,60,Clouds,scattered clouds,12/03/2022 08:00,C3 District,Internal,681
,7.58,0.0,0.0,13,Clear,clear sky,12/03/2022 09:00,C3 District,Internal,699
,8.66,0.0,0.0,3,Clear,clear sky,12/03/2022 10:00,C3 District,Internal,852
,10.97,0.0,0.0,61,Clouds,few clouds,12/03/2022 11:00,C3 District,Internal,900
,9.81,0.0,0.0,72,Clouds,scattered clouds,12/03/2022 12:00,C3 District,Internal,975
,10.16,0.0,0.0,4,Clear,clear sky,12/03/2022 13:00,C3 District,Internal,1100
,11.82,0.0,0.0,9,Clear,clear sky,12/03/2022 14:00,C3 District,Internal,958
,15.71,1.6,0.0,60,Rain,light rain,12/03/2022 15:00,C3 District,Internal,782
,17.24,0.0,0.0,3,Clear,clear sky,12/03/2022 16:00,C3 District,Internal,1132
,16.3,0.0,0.0,23,Clouds,scattered clouds,12/03/2022 17:00,C3 District,Internal,930
,16.14,0.0,0.0,7,Clear,clear sky,12/03/2022 18:00,C3 District,Internal,1144
,17.27,0.0,0.0,34,Clouds,scattered clouds,12/03/2022 19:00,C3 District,Internal,935
,18.48,0.0,0.0,7,Clear,clear sky,12/03/2022 20:00,C3 District,Internal,1091
,21.8,0.0,0.0,31,Clouds,scattered clouds,12/03/2022 21:00,C3 District,Internal,927
,17.11,0.0,0.0,69,Clouds,scattered clouds,12/03/2022 22:00,C3 District,Internal,737
,18.66,0.0,0.0,37,Clouds,scattered clouds,12/03/2022 23:00,C3 District,Internal,483
,18.19,0.0,0.0,12,Clear,clear sky,12/04/2022 00:00,C3 District,Internal,104
,15.44,0.0,0.0,13,Clear,clear sky,12/04/2022 01:00,C3 District,Internal,83
,16.82,0.0,0.0,13,Clear,clear sky,12/04/2022 02:00,C3 District,Internal,58
,15.99,0.0,0.0,8,Clear,clear sky,12/04/2022 03:00,C3 District,Internal,63
,12.63,0.0,0.0,0,Clear,clear sky,12/04/2022 04:00,C3 District,Internal,79
,8.54,0.0,0.0,6,Clear,clear sky,12/04/2022 05:00,C3 District,Internal,158
,12.3,0.0,0.0,40,Clouds,scattered clouds,12/04/2022 06:00,C3 District,Internal,327
,9.3,0.0,0.0,7,Clear,clear sky,12/04/2022 07:00,C3 District,Internal,565
,11.7,4.8,0.0,96,Rain,moderate rain,12/04/2022 08:00,C3 District,Internal,785
,7.59,0.0,0.0,40,Clouds,scattered clouds,12/04/2022 09:00,C3 District,Internal,1053
,10.68,0.0,0.0,7,Clear,clear sky,12/04/2022 10:00,C3 District,Internal,908
,10.16,0.0,0.0,22,Clouds,scattered clouds,12/04/2022 11:00,C3 District,Internal,953
,6.74,0.0,0.0,0,Clear,clear sky,12/04/2022 12:00,C3 District,Internal,1011
,11.6,0.0,0.0,2,Clear,clear sky,12/04/2022 13:00,C3 District,Internal,915
,11.11,0.0,0.0,1,Clear,clear sky,12/04/2022 14:00,C3 District,Internal,926
,14.91,0.0,0.0,11,Dust,sand/dust whirls,12/04/2022 15:00,C3 District,Internal,802
,14.58,5.3,0.0,62,Rain,light rain,12/04/2022 16:00,C3 District,Internal,691
,16.42,0.0,0.0,18,Dust,sand/dust whirls,12/04/2022 17:00,C3 District,Internal,718
,16.85,0.0,0.0,9,Clear,clear sky,12/04/2022 18:00,C3 District,Internal,679
,19.18,0.0,0.0,4,Clear,clear sky,12/04/2022 19:00,C3 District,Internal,538
,19.43,0.0,0.0,10,Clear,clear sky,12/04/2022 20:00,C3 District,Internal,351
,19.48,0.0,0.0,3,Clear,clear sky,12/04/2022 21:00,C3 District,Internal,311
,17.42,0.0,0.0,3,Clear,clear sky,12/04/2022 22:00,C3 District,Internal,195
,17.56,0.0,0.0,31,Haze,haze,12/04/2022 23:00,C3 District,Internal,124
,14.35,0.0,0.0,8,Clear,clear sky,12/05/2022 00:00,C3 District,Internal,108
,16.83,0.0,0.0,11,Clear,clear sky,12/05/2022 01:00,C3 District,Internal,81
,13.13,0.0,0.0,73,Clouds,scattered clouds,12/05/2022 02:00,C3 District,Internal,54
,14.51,0.0,0.0,70,Clouds,broken clouds,12/05/2022 03:00,C3 District,Internal,56
,10.66,5.5,0.0,72,Rain,light rain,12/05/2022 04:00,C3 District,Internal,65
,11.79,0.0,0.0,58,Clouds,broken clouds,12/05/2022 05:00,C3 District,Internal,174
,12.58,0.0,0.0,34,Haze,haze,12/05/2022 06:00,C3 District,Internal,341
,8.37,0.0,0.0,2,Clear,clear sky,12/05/2022 07:00,C3 District,Internal,626
,10.59,0.0,0.0,4,Clear,clear sky,12/05/2022 08:00,C3 District,Internal,973
,6.72,1.0,0.0,62,Rain,light rain,12/05/2022 09:00,C3 District,Internal,1012
,10.7,0.0,0.0,39,Clouds,scattered clouds,12/05/2022 10:00,C3 District,Internal,847
,7.89,0.0,0.0,8,Clear,clear sky,12/05/2022 11:00,C3 District,Internal,1082
,11.55,0.0,0.0,1,Clear,clear sky,12/05/2022 12:00,C3 District,Internal,817
,12.24,0.0,0.0,55,Clouds,scattered clouds,12/05/2022 13:00,C3 District,Internal,903
,13.59,0.0,0.0,53,Clouds,scattered clouds,12/05/2022 14:00,C3 District,Internal,996
,13.34,0.0,0.0,8,Clear,clear sky,12/05/2022 15:00,C3 District,Internal,950
,14.35,0.0,0.0,1,Clear,clear sky,12/05/2022 16:00,C3 District,Internal,900
,16.32,0.0,0.0,5,Clear,clear sky,12/05/2022 17:00,C3 District,Internal,910
,19.68,0.0,0.0,3,Clear,clear sky,12/05/2022 18:00,C3 District,Internal,760
,19.05,0.0,0.0,0,Clear,clear sky,12/05/2022 19:00,C3 District,Internal,482
,18.77,0.0,0.0,2,Clear,clear sky,12/05/2022 20:00,C3 District,Internal,404
,18.95,0.0,0.0,9,Clear,clear sky,12/05/2022 21:00,C3 District,Internal,345
,16.93,0.0,0.0,11,Clear,clear sky,12/05/2022 22:00,C3 District,Internal,208
,17.94,0.0,0.0,7,Clear,clear sky,12/05/2022 23:00,C3 District,Internal,149
,14.34,0.0,0.0,10,Clear,clear sky,12/06/2022 00:00,C3 District,Internal,107
,16.24,0.0,0.0,14,Clear,clear sky,12/06/2022 01:00,C3 District,Internal,78
,17.08,0.0,0.0,14,Clear,clear sky,12/06/2022 02:00,C3 District,Internal,64
,11.32,0.0,0.0,22,Clouds,scattered clouds,12/06/2022 03:00,C3 District,Internal,57
,13.47,0.0,0.0,55,Clouds,scattered clouds,12/06/2022 04:00,C3 District,Internal,77
,12.54,0.0,0.0,12,Clear,clear sky,12/06/2022 05:00,C3 District,Internal,148
,9.02,0.0,0.0,12,Clear,clear sky,12/06/2022 06:00,C3 District,Internal,364
,8.89,0.0,0.0,60,Clouds,broken clouds,12/06/2022 07:00,C3 District,Internal,640
,6.07,0.0,0.0,14,Clear,clear sky,12/06/2022 08:00,C3 District,Internal,1013
,6.16,0.0,0.0,35,Clouds,scattered clouds,12/06/2022 09:00,C3 District,Internal,1138
,10.05,0.0,0.0,36,Clouds,scattered clouds,12/06/2022 10:00,C3 District,Internal,963
,10.08,0.0,0.0,47,Clouds,scattered clouds,12/06/2022 11:00,C3 District,Internal,931
,8.04,0.0,0.0,7,Clear,clear sky,12/06/2022 12:00,C3 District,Internal,883
,12.97,5.8,0.0,86,Rain,light rain,12/06/2022 13:00,C3 District,Internal,825
,11.15,0.0,0.0,40,Clouds,scattered clouds,12/06/2022 14:00,C3 District,Internal,932
,13.45,0.0,0.0,32,Clouds,scattered clouds,12/06/2022 15:00,C3 District,Internal,871
,15.34,0.0,0.0,10,Clear,clear sky,12/06/2022 16:00,C3 District,Internal,811
,16.65,0.0,0.0,72,Clouds,scattered clouds,12/06/2022 17:00,C3 District,Internal,845
,16.46,0.0,0.0,7,Clear,clear sky,12/06/2022 18:00,C3 District,Internal,760
,16.64,0.0,0.0,28,Clouds,few clouds,12/06/2022 19:00,C3 District,Internal,538
,17.99,1.0,0.0,91,Rain,moderate rain,12/06/2022 20:00,C3 District,Internal,340
,18.34,0.0,0.0,28,Clouds,scattered clouds,12/06/2022 21:00,C3 District,Internal,326
,19.13,0.0,0.0,25,Clouds,few clouds,12/06/2022 22:00,C3 District,Internal,212
,20.13,0.0,0.0,14,Clear,clear sky,12/06/2022 23:00,C3 District,Internal,161
,18.7,0.6,0.0,98,Rain,light rain,12/07/2022 00:00,C3 District,Internal,70
,14.04,2.7,0.0,95,Rain,light rain,12/07/2022 01:00,C3 District,Internal,67
,14.74,0.0,0.0,7,Clear,clear sky,12/07/2022 02:00,C3 District,Internal,64
,17.23,0.0,0.0,25,Clouds,scattered clouds,12/07/2022 03:00,C3 District,Internal,50
,12.3,0.0,0.0,9,Clear,clear sky,12/07/2022 04:00,C3 District,Internal,76
,12.68,0.0,0.0,11,Clear,clear sky,12/07/2022 05:00,C3 District,Internal,153
,11.49,0.0,0.0,2,Clear,clear sky,12/07/2022 06:00,C3 District,Internal,351
,8.43,0.0,0.0,0,Clear,clear sky,12/07/2022 07:00,C3 District,Internal,670
,8.48,0.0,0.0,49,Clouds,scattered clouds,12/07/2022 08:00,C3 District,Internal,866
,6.39,0.0,0.0,7,Clear,clear sky,12/07/2022 09:00,C3 District,Internal,1127
,10.26,0.0,0.0,5,Clear,clear sky,12/07/2022 10:00,C3 District,Internal,988
,10.9,0.0,0.0,13,Haze,haze,12/07/2022 11:00,C3 District,Internal,932
,6.03,0.0,0.0,8,Clear,clear sky,12/07/2022 12:00,C3 District,Internal,728
,12.09,0.0,0.0,55,Clouds,scattered clouds,12/07/2022 13:00,C3 District,Internal,1057
,12.54,0.0,0.0,9,Clear,clear sky,12/07/2022 14:00,C3 District,Internal,909
,10.99,0.0,0.0,11,Clear,clear sky,12/07/2022 15:00,C3 District,Internal,925
,15.42,4.6,0.0,91,Rain,light rain,12/07/2022 16:00,C3 District,Internal,656
,16.13,0.0,0.0,13,Clear,clear sky,12/07/2022 17:00,C3 District,Internal,934
,17.45,0.0,0.0,1,Clear,clear sky,12/07/2022 18:00,C3 District,Internal,735
,20.98,0.0,0.0,0,Clear,clear sky,12/07/2022 19:00,C3 District,Internal,619
,14.5,0.0,0.0,52,Clouds,scattered clouds,12/07/2022 20:00,C3 District,Internal,436
,19.31,0.0,0.0,49,Clouds,scattered clouds,12/07/2022 21:00,C3 District,Internal,318
,19.54,0.0,0.0,48,Clouds,few clouds,12/07/2022 22:00,C3 District,Internal,208
,18.25,0.0,0.0,72,Clouds,few clouds,12/07/2022 23:00,C3 District,Internal,136
,17.85,0.0,0.0,14,Clear,clear sky,12/08/2022 00:00,C3 District,Internal,98
,16.29,0.0,0.0,9,Clear,clear sky,12/08/2022 01:00,C3 District,Internal,82
,14.55,0.0,0.0,9,Clear,clear sky,12/08/2022 02:00,C3 District,Internal,60
,12.96,0.0,0.0,5,Clear,clear sky,12/08/2022 03:00,C3 District,Internal,65
,14.07,0.0,0.0,0,Clear,clear sky,12/08/2022 04:00,C3 District,Internal,85
,10.52,0.0,0.0,75,Clouds,scattered clouds,12/08/2022 05:00,C3 District,Internal,146
,8.36,0.0,0.0,2,Clear,clear sky,12/08/2022 06:00,C3 District,Internal,359
,11.77,0.0,0.0,4,Clear,clear sky,12/08/2022 07:00,C3 District,Internal,646
,7.25,0.0,0.0,12,Clear,clear sky,12/08/2022 08:00,C3 District,Internal,748
,7.96,0.0,0.0,13,Clear,clear sky,12/08/2022 09:00,C3 District,Internal,1031
,8.98,0.0,0.0,6,Clear,clear sky,12/08/2022 10:00,C3 District,Internal,1023
,8.13,0.0,0.0,0,Clear,clear sky,12/08/2022 11:00,C3 District,Internal,992
,10.38,0.0,0.0,10,Clear,clear sky,12/08/2022 12:00,C3 District,Internal,1018
,13.01,0.0,0.0,5,Clear,clear sky,12/08/2022 13:00,C3 District,Internal,861
,11.08,0.0,0.0,5,Clear,clear sky,12/08/2022 14:00,C3 District,Internal,834
,14.18,0.0,0.0,8,Clear,clear sky,12/08/2022 15:00,C3 District,Internal,817
,14.5,0.0,0.0,43,Clouds,few clouds,12/08/2022 16:00,C3 District,Internal,671
,15.98,0.0,0.0,54,Clouds,scattered clouds,12/08/2022 17:00,C3 District,Internal,831
,18.32,0.0,0.0,0,Clear,clear sky,12/08/2022 18:00,C3 District,Internal,730
,18.8,0.0,0.0,11,Clear,clear sky,12/08/2022 19:00,C3 District,Internal,530
,15.43,0.0,0.0,55,Clouds,scattered clouds,12/08/2022 20:00,C3 District,Internal,380
,15.22,0.0,0.0,62,Clouds,broken clouds,12/08/2022 21:00,C3 District,Internal,300
,18.34,0.0,0.0,39,Dust,sand/dust whirls,12/08/2022 22:00,C3 District,Internal,149
,18.16,0.0,0.0,21,Clouds,scattered clouds,12/08/2022 23:00,C3 District,Internal,122
,16.3,0.0,0.0,59,Clouds,few clouds,12/09/2022 00:00,C3 District,Internal,327
,15.05,0.0,0.0,25,Clouds,scattered clouds,12/09/2022 01:00,C3 District,Internal,263
,14.27,0.0,0.0,20,Clouds,broken clouds,12/09/2022 02:00,C3 District,Internal,176
,13.33,0.0,0.0,0,Clear,clear sky,12/09/2022 03:00,C3 District,Internal,171
,13.05,0.0,0.0,54,Clouds,few clouds,12/09/2022 04:00,C3 District,Internal,205
,8.98,0.0,0.0,6,Clear,clear sky,12/09/2022 05:00,C3 District,Internal,293
,9.44,0.0,0.0,12,Clear,clear sky,12/09/2022 06:00,C3 District,Internal,405
,9.07,0.0,0.0,10,Clear,clear sky,12/09/2022 07:00,C3 District,Internal,620
,6.92,0.0,0.0,11,Clear,clear sky,12/09/2022 08:00,C3 District,Internal,684
,9.79,0.0,0.0,46,Clouds,broken clouds,12/09/2022 09:00,C3 District,Internal,780
,11.8,0.0,0.0,61,Clouds,scattered clouds,12/09/2022 10:00,C3 District,Internal,948
,10.55,0.0,0.0,6,Clear,clear sky,12/09/2022 11:00,C3 District,Internal,1116
,9.94,0.0,0.0,62,Clouds,few clouds,12/09/2022 12:00,C3 District,Internal,964
,8.69,0.0,0.0,2,Clear,clear sky,12/09/2022 13:00,C3 District,Internal,1008
,9.16,0.0,0.0,47,Haze,haze,12/09/2022 14:00,C3 District,Internal,907
,15.0,0.0,0.0,8,Clear,clear sky,12/09/2022 15:00,C3 District,Internal,947
,14.73,0.0,0.0,22,Clouds,scattered clouds,12/09/2022 16:00,C3 District,Internal,869
,13.95,0.0,0.0,6,Clear,clear sky,12/09/2022 17:00,C3 District,Internal,810
,17.09,0.0,0.0,24,Clouds,broken clouds,12/09/2022 18:00,C3 District,Internal,1093
,16.03,1.2,0.0,99,Rain,light rain,12/09/2022 19:00,C3 District,Internal,932
,17.93,0.0,0.0,7,Clear,clear sky,12/09/2022 20:00,C3 District,Internal,1099
,18.35,0.0,0.0,24,Haze,haze,12/09/2022 21:00,C3 District,Internal,946
,16.16,0.0,0.0,13,Clear,clear sky,12/09/2022 22:00,C3 District,Internal,707
,17.64,0.0,0.0,10,Clear,clear sky,12/09/2022 23:00,C3 District,Internal,515
,17.58,0.0,0.0,7,Clear,clear sky,12/10/2022 00:00,C3 District,Internal,365
,13.62,4.5,0.0,75,Rain,light rain,12/10/2022 01:00,C3 District,Internal,200
,16.33,0.0,0.0,43,Dust,sand/dust whirls,12/10/2022 02:00,C3 District,Internal,166
,11.5,0.0,0.0,33,Clouds,scattered clouds,12/10/2022 03:00,C3 District,Internal,185
,12.18,0.0,0.0,35,Haze,haze,12/10/2022 04:00,C3 District,Internal,193
,11.2,0.0,0.0,8,Clear,clear sky,12/10/2022 05:00,C3 District,Internal,284
,11.58,0.0,0.0,8,Clear,clear sky,12/10/2022 06:00,C3 District,Internal,471
,9.28,0.0,0.0,0,Clear,clear sky,12/10/2022 07:00,C3 District,Internal,664
,10.08,0.0,0.0,8,Clear,clear sky,12/10/2022 08:00,C3 District,Internal,743
,6.76,0.0,0.0,4,Clear,clear sky,12/10/2022 09:00,C3 District,Internal,860
,9.1,0.0,0.0,61,Clouds,scattered clouds,12/10/2022 10:00,C3 District,Internal,931
,7.56,0.0,0.0,9,Clear,clear sky,12/10/2022 11:00,C3 District,Internal,830
,8.32,0.0,0.0,0,Clear,clear sky,12/10/2022 12:00,C3 District,Internal,918
,10.77,0.0,0.0,75,Clouds,scattered clouds,12/10/2022 13:00,C3 District,Internal,1039
,13.56,5.9,0.0,91,Rain,moderate rain,12/10/2022 14:00,C3 District,Internal,912
,16.26,0.0,0.0,0,Clear,clear sky,12/10/2022 15:00,C3 District,Internal,894
,14.48,0.0,0.0,1,Clear,clear sky,12/10/2022 16:00,C3 District,Internal,1002
,15.35,0.0,0.0,2,Clear,clear sky,12/10/2022 17:00,C3 District,Internal,956
,17.22,0.0,0.0,0,Clear,clear sky,12/10/2022 18:00,C3 District,Internal,1091
,16.85,5.4,0.0,73,Rain,light rain,12/10/2022 19:00,C3 District,Internal,953
,17.86,0.0,0.0,9,Clear,clear sky,12/10/2022 20:00,C3 District,Internal,1001
,16.73,0.0,0.0,13,Clear,clear sky,12/10/2022 21:00,C3 District,Internal,1048
,16.5,0.0,0.0,34,Dust,sand/dust whirls,12/10/2022 22:00,C3 District,Internal,580
,17.35,0.0,0.0,3,Clear,clear sky,12/10/2022 23:00,C3 District,Internal,527
,16.89,0.0,0.0,10,Clear,clear sky,12/11/2022 00:00,C3 District,Internal,103
,12.1,0.0,0.0,33,Clouds,scattered clouds,12/11/2022 01:00,C3 District,Internal,75
,16.33,0.0,0.0,13,Clear,clear sky,12/11/2022 02:00,C3 District,Internal,61
,12.97,0.0,0.0,62,Clouds,few clouds,12/11/2022 03:00,C3 District,Internal,63
,9.55,0.0,0.0,2,Clear,clear sky,12/11/2022 04:00,C3 District,Internal,88
,10.04,0.0,0.0,47,Haze,haze,12/11/2022 05:00,C3 District,Internal,152
,10.13,0.0,0.0,14,Clear,clear sky,12/11/2022 06:00,C3 District,Internal,337
,10.04,0.0,0.0,7,Clear,clear sky,12/11/2022 07:00,C3 District,Internal,674
,9.28,0.0,0.0,11,Clear,clear sky,12/11/2022 08:00,C3 District,Internal,946
,7.58,0.0,0.0,1,Clear,clear sky,12/11/2022 09:00,C3 District,Internal,1149
,8.3,0.0,0.0,4,Clear,clear sky,12/11/2022 10:00,C3 District,Internal,1024
,10.61,0.0,0.0,12,Clear,clear sky,12/11/2022 11:00,C3 District,Internal,991
,12.55,0.0,0.0,7,Clear,clear sky,12/11/2022 12:00,C3 District,Internal,1121
,10.66,0.0,0.0,37,Clouds,scattered clouds,12/11/2022 13:00,C3 District,Internal,991
,11.61,0.0,0.0,2,Clear,clear sky,12/11/2022 14:00,C3 District,Internal,882
,13.42,0.0,0.0,0,Clear,clear sky,12/11/2022 15:00,C3 District,Internal,738
,15.18,0.0,0.0,3,Clear,clear sky,12/11/2022 16:00,C3 District,Internal,801
,16.53,0.0,0.0,2,Clear,clear sky,12/11/2022 17:00,C3 District,Internal,810
,18.33,0.0,0.0,12,Clear,clear sky,12/11/2022 18:00,C3 District,Internal,767
,18.58,0.0,0.0,5,Clear,clear sky,12/11/2022 19:00,C3 District,Internal,494
,15.84,0.0,0.0,13,Clear,clear sky,12/11/2022 20:00,C3 District,Internal,407
,18.27,0.0,0.0,13,Clear,clear sky,12/11/2022 21:00,C3 District,Internal,320
,17.41,0.0,0.0,4,Clear,clear sky,12/11/2022 22:00,C3 District,Internal,189
,20.02,0.0,0.0,11,Clear,clear sky,12/11/2022 23:00,C3 District,Internal,120
,16.62,0.0,0.0,2,Clear,clear sky,12/12/2022 00:00,C3 District,Internal,92
,13.0,0.0,0.0,2,Clear,clear sky,12/12/2022 01:00,C3 District,Internal,80
,15.25,0.0,0.0,20,Clouds,scattered clouds,12/12/2022 02:00,C3 District,Internal,62
,12.97,0.0,0.0,4,Clear,clear sky,12/12/2022 03:00,C3 District,Internal,52
,12.37,0.0,0.0,5,Clear,clear sky,12/12/2022 04:00,C3 District,Internal,69
,12.01,0.0,0.0,69,Clouds,scattered clouds,12/12/2022 05:00,C3 District,Internal,133
,12.04,0.0,0.0,13,Clear,clear sky,12/12/2022 06:00,C3 District,Internal,413
,7.95,0.0,0.0,62,Clouds,scattered clouds,12/12/2022 07:00,C3 District,Internal,695
,8.82,0.0,0.0,3,Clear,clear sky,12/12/2022 08:00,C3 District,Internal,984
,7.82,5.0,0.0,60,Rain,light rain,12/12/2022 09:00,C3 District,Internal,917
,7.16,0.0,0.0,24,Dust,sand/dust whirls,12/12/2022 10:00,C3 District,Internal,849
,8.98,0.0,0.0,44,Clouds,few clouds,12/12/2022 11:00,C3 District,Internal,908
,9.16,0.0,0.0,14,Haze,haze,12/12/2022 12:00,C3 District,Internal,765
,9.67,0.0,0.0,10,Clear,clear sky,12/12/2022 13:00,C3 District,Internal,861
,13.1,0.0,0.0,7,Clear,clear sky,12/12/2022 14:00,C3 District,Internal,818
,15.77,0.0,0.0,13,Clear,clear sky,12/12/2022 15:00,C3 District,Internal,911
,13.21,0.0,0.0,7,Clear,clear sky,12/12/2022 16:00,C3 District,Internal,931
,17.3,0.0,0.0,4,Clear,clear sky,12/12/2022 17:00,C3 District,Internal,999
,17.12,0.0,0.0,57,Clouds,scattered clouds,12/12/2022 18:00,C3 District,Internal,667
,16.4,0.0,0.0,13,Clear,clear sky,12/12/2022 19:00,C3 District,Internal,632
,20.67,0.0,0.0,14,Clear,clear sky,12/12/2022 20:00,C3 District,Internal,399
,18.21,0.0,0.0,12,Clear,clear sky,12/12/2022 21:00,C3 District,Internal,301
,17.57,0.0,0.0,9,Clear,clear sky,12/12/2022 22:00,C3 District,Internal,187
,19.99,3.5,0.0,81,Rain,light rain,12/12/2022 23:00,C3 District,Internal,129
,15.1,0.0,0.0,2,Clear,clear sky,12/13/2022 00:00,C3 District,Internal,102
,15.27,0.0,0.0,63,Clouds,scattered clouds,12/13/2022 01:00,C3 District,Internal,90
,15.62,0.0,0.0,79,Clouds,scattered clouds,12/13/2022 02:00,C3 District,Internal,55
,11.66,0.0,0.0,7,Clear,clear sky,12/13/2022 03:00,C3 District,Internal,61
,12.2,0.0,0.0,12,Clear,clear sky,12/13/2022 04:00,C3 District,Internal,74
,8.8,0.0,0.0,34,Clouds,few clouds,12/13/2022 05:00,C3 District,Internal,140
,9.64,0.0,0.0,13,Clear,clear sky,12/13/2022 06:00,C3 District,Internal,286
,8.09,0.0,0.0,52,Clouds,scattered clouds,12/13/2022 07:00,C3 District,Internal,661
,10.39,0.0,0.0,24,Clouds,broken clouds,12/13/2022 08:00,C3 District,Internal,997
,4.89,0.0,0.0,68,Clouds,few clouds,12/13/2022 09:00,C3 District,Internal,1008
,6.98,0.0,0.0,11,Clear,clear sky,12/13/2022 10:00,C3 District,Internal,1112
,10.94,0.0,0.0,11,Clear,clear sky,12/13/2022 11:00,C3 District,Internal,866
,9.63,0.0,0.0,14,Clear,clear sky,12/13/2022 12:00,C3 District,Internal,922
,10.54,0.0,0.0,12,Clear,clear sky,12/13/2022 13:00,C3 District,Internal,862
,11.84,0.0,0.0,4,Clear,clear sky,12/13/2022 14:00,C3 District,Internal,830
,12.47,0.0,0.0,5,Clear,clear sky,12/13/2022 15:00,C3 District,Internal,813
,13.99,0.0,0.0,13,Clear,clear sky,12/13/2022 16:00,C3 District,Internal,765
,15.86,0.0,0.0,2,Clear,clear sky,12/13/2022 17:00,C3 District,Internal,876
,16.57,0.0,0.0,38,Clouds,scattered clouds,12/13/2022 18:00,C3 District,Internal,800
,19.26,0.0,0.0,70,Clouds,scattered clouds,12/13/2022 19:00,C3 District,Internal,572
,17.03,0.0,0.0,10,Clear,clear sky,12/13/2022 20:00,C3 District,Internal,422
,17.21,0.0,0.0,14,Clear,clear sky,12/13/2022 21:00,C3 District,Internal,322
,15.33,0.0,0.0,13,Clear,clear sky,12/13/2022 22:00,C3 District,Internal,196
,18.07,0.0,0.0,1,Clear,clear sky,12/13/2022 23:00,C3 District,Internal,169
